番組ID,広告主,アイテム名,秒数,商品ID
TVWatch.41702140800,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.61702140800,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.121702140921,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.81702140950,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.61702141025,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.81702140950,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.101702141025,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.61702141025,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.41702141155,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.81702141155,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.61702141300,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.121702141350,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.81702141345,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.81702141345,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.81702141345,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.81702141550,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.101702141555,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.61702141550,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.121702141555,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.121702141654,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.81702141650,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.101702141650,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.81702141650,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.81702142100,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.81702142154,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.121702142254,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.101702142154,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.101702142315,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.101702102450,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.101702102520,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.41702102430,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.101702102525,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.81702110600,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.61702110530,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.101702110600,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.41702110530,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.61702110530,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.81702110600,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.101702110600,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.101702110600,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.121702110730,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.101702111000,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.101702111055,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.61702111159,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.81702111200,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.121702111130,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.101702111200,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.41702111430,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.101702111420,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.121702111655,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.41702112254,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.41702210800,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.81702171155,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.61702172200,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.81703091900,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.41703100800,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.61703102200,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.61703102254,森永乳業,クラフト フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,15,
TVWatch.121701282355,Cygames,グランブルーファンタジー,60,
TVWatch.121701282355,Cygames,グランブルーファンタジー,30,
TVWatch.61701291700,Cygames,グランブルーファンタジー,15,
TVWatch.101701291857,Cygames,グランブルーファンタジー,30,
TVWatch.121701291830,Cygames,グランブルーファンタジー,60,
TVWatch.121701292154,Cygames,グランブルーファンタジー,15,
TVWatch.101701312000,Cygames,グランブルーファンタジー,30,
TVWatch.101701312315,Cygames,グランブルーファンタジー,15,
TVWatch.121701301855,Cygames,グランブルーファンタジー,15,
TVWatch.121701281800,Cygames,グランブルーファンタジー,60,
TVWatch.121701281800,Cygames,グランブルーファンタジー,30,
TVWatch.81701281957,Cygames,グランブルーファンタジー,30,
TVWatch.81701282100,Cygames,グランブルーファンタジー,15,
TVWatch.121702042355,Cygames,グランブルーファンタジー,60,
TVWatch.121702112355,Cygames,グランブルーファンタジー,60,
TVWatch.121702112355,Cygames,グランブルーファンタジー,15,
TVWatch.101702022315,Cygames,グランブルーファンタジー,15,
TVWatch.121702042355,Cygames,グランブルーファンタジー,30,
TVWatch.61702051700,Cygames,グランブルーファンタジー,15,
TVWatch.101702051857,Cygames,グランブルーファンタジー,30,
TVWatch.121702051830,Cygames,グランブルーファンタジー,60,
TVWatch.121702052154,Cygames,グランブルーファンタジー,15,
TVWatch.41702012200,Cygames,グランブルーファンタジー,30,
TVWatch.121702061855,Cygames,グランブルーファンタジー,30,
TVWatch.101702062315,Cygames,グランブルーファンタジー,30,
TVWatch.101702071900,Cygames,グランブルーファンタジー,15,
TVWatch.41702082200,Cygames,グランブルーファンタジー,30,
TVWatch.101702082315,Cygames,グランブルーファンタジー,15,
TVWatch.121702041800,Cygames,グランブルーファンタジー,60,
TVWatch.121702041800,Cygames,グランブルーファンタジー,30,
TVWatch.81702041957,Cygames,グランブルーファンタジー,15,
TVWatch.121702182355,Cygames,グランブルーファンタジー,60,
TVWatch.121702182355,Cygames,グランブルーファンタジー,15,
TVWatch.61702121700,Cygames,グランブルーファンタジー,15,
TVWatch.121702121830,Cygames,グランブルーファンタジー,60,
TVWatch.101702121857,Cygames,グランブルーファンタジー,30,
TVWatch.121702122154,Cygames,グランブルーファンタジー,15,
TVWatch.121702252355,Cygames,グランブルーファンタジー,60,
TVWatch.121702252355,Cygames,グランブルーファンタジー,15,
TVWatch.121702252355,Cygames,グランブルーファンタジー,15,
TVWatch.121702131855,Cygames,グランブルーファンタジー,15,
TVWatch.101702102315,Cygames,グランブルーファンタジー,30,
TVWatch.101702142315,Cygames,グランブルーファンタジー,15,
TVWatch.41702152200,Cygames,グランブルーファンタジー,30,
TVWatch.61702191700,Cygames,グランブルーファンタジー,30,
TVWatch.101702191857,Cygames,グランブルーファンタジー,30,
TVWatch.121702111800,Cygames,グランブルーファンタジー,60,
TVWatch.121702111800,Cygames,グランブルーファンタジー,30,
TVWatch.81702111957,Cygames,グランブルーファンタジー,30,
TVWatch.121702191830,Cygames,グランブルーファンタジー,60,
TVWatch.101702191857,Cygames,グランブルーファンタジー,30,
TVWatch.121702192154,Cygames,グランブルーファンタジー,15,
TVWatch.121702201855,Cygames,グランブルーファンタジー,15,
TVWatch.101702202315,Cygames,グランブルーファンタジー,15,
TVWatch.101702162315,Cygames,グランブルーファンタジー,15,
TVWatch.41702222200,Cygames,グランブルーファンタジー,30,
TVWatch.101702222315,Cygames,グランブルーファンタジー,15,
TVWatch.101702222315,Cygames,グランブルーファンタジー,15,
TVWatch.101702172000,Cygames,グランブルーファンタジー,15,
TVWatch.61702261700,Cygames,グランブルーファンタジー,15,
TVWatch.121702261830,Cygames,グランブルーファンタジー,15,
TVWatch.121702261830,Cygames,グランブルーファンタジー,15,
TVWatch.101702261857,Cygames,グランブルーファンタジー,15,
TVWatch.101702261857,Cygames,グランブルーファンタジー,15,
TVWatch.121702261830,Cygames,グランブルーファンタジー,30,
TVWatch.121702262154,Cygames,グランブルーファンタジー,30,
TVWatch.121702262154,Cygames,グランブルーファンタジー,15,
TVWatch.121702262154,Cygames,グランブルーファンタジー,15,
TVWatch.121702181800,Cygames,グランブルーファンタジー,60,
TVWatch.121702181800,Cygames,グランブルーファンタジー,30,
TVWatch.81702181957,Cygames,グランブルーファンタジー,15,
TVWatch.101702282315,Cygames,グランブルーファンタジー,15,
TVWatch.101702242315,Cygames,グランブルーファンタジー,15,
TVWatch.121702271855,Cygames,グランブルーファンタジー,15,
TVWatch.121702251800,Cygames,グランブルーファンタジー,60,
TVWatch.121702251800,Cygames,グランブルーファンタジー,15,
TVWatch.121702251800,Cygames,グランブルーファンタジー,15,
TVWatch.81702251900,Cygames,グランブルーファンタジー,15,
TVWatch.121703042355,Cygames,グランブルーファンタジー,15,
TVWatch.121703042355,Cygames,グランブルーファンタジー,15,
TVWatch.121703042355,Cygames,グランブルーファンタジー,15,
TVWatch.121703032358,Cygames,グランブルーファンタジー,15,
TVWatch.121703042355,Cygames,グランブルーファンタジー,15,
TVWatch.121703042355,Cygames,グランブルーファンタジー,15,
TVWatch.61703032330,Cygames,グランブルーファンタジー,15,
TVWatch.101703032315,Cygames,グランブルーファンタジー,15,
TVWatch.121703062412,Cygames,グランブルーファンタジー,15,
TVWatch.101703062415,Cygames,グランブルーファンタジー,15,
TVWatch.121703132358,Cygames,グランブルーファンタジー,15,
TVWatch.101703132415,Cygames,グランブルーファンタジー,15,
TVWatch.101703132315,Cygames,グランブルーファンタジー,15,
TVWatch.121703122400,Cygames,グランブルーファンタジー,15,
TVWatch.121703122430,Cygames,グランブルーファンタジー,15,
TVWatch.101703112409,Cygames,グランブルーファンタジー,15,
TVWatch.101703192315,Cygames,グランブルーファンタジー,15,
TVWatch.101703202315,Cygames,グランブルーファンタジー,15,
TVWatch.121703202358,Cygames,グランブルーファンタジー,15,
TVWatch.101703202315,Cygames,グランブルーファンタジー,15,
TVWatch.61703152300,Cygames,グランブルーファンタジー,15,
TVWatch.61703152425,Cygames,グランブルーファンタジー,15,
TVWatch.101703062520,Cygames,グランブルーファンタジー,15,
TVWatch.61703062543,Cygames,グランブルーファンタジー,15,
TVWatch.81703062540,Cygames,グランブルーファンタジー,15,
TVWatch.101703012445,Cygames,グランブルーファンタジー,15,
TVWatch.61703012340,Cygames,グランブルーファンタジー,15,
TVWatch.61703012340,Cygames,グランブルーファンタジー,15,
TVWatch.41703011550,Cygames,グランブルーファンタジー,15,
TVWatch.41703012200,Cygames,グランブルーファンタジー,15,
TVWatch.41703012200,Cygames,グランブルーファンタジー,15,
TVWatch.101703012154,Cygames,グランブルーファンタジー,15,
TVWatch.101703012154,Cygames,グランブルーファンタジー,15,
TVWatch.81703012330,Cygames,グランブルーファンタジー,15,
TVWatch.101703070455,Cygames,グランブルーファンタジー,15,
TVWatch.101703042500,Cygames,グランブルーファンタジー,15,
TVWatch.101703042535,Cygames,グランブルーファンタジー,15,
TVWatch.81703042515,Cygames,グランブルーファンタジー,15,
TVWatch.81703042620,Cygames,グランブルーファンタジー,15,
TVWatch.81703042620,Cygames,グランブルーファンタジー,15,
TVWatch.81703050420,Cygames,グランブルーファンタジー,15,
TVWatch.101703050630,Cygames,グランブルーファンタジー,15,
TVWatch.101703050630,Cygames,グランブルーファンタジー,15,
TVWatch.121703050654,Cygames,グランブルーファンタジー,15,
TVWatch.61703050800,Cygames,グランブルーファンタジー,15,
TVWatch.81703050830,Cygames,グランブルーファンタジー,15,
TVWatch.101703051000,Cygames,グランブルーファンタジー,15,
TVWatch.61703050954,Cygames,グランブルーファンタジー,15,
TVWatch.121703051125,Cygames,グランブルーファンタジー,15,
TVWatch.101703051155,Cygames,グランブルーファンタジー,15,
TVWatch.101703051155,Cygames,グランブルーファンタジー,15,
TVWatch.101703051155,Cygames,グランブルーファンタジー,15,
TVWatch.41703012459,Cygames,グランブルーファンタジー,15,
TVWatch.121703012500,Cygames,グランブルーファンタジー,15,
TVWatch.61703012505,Cygames,グランブルーファンタジー,15,
TVWatch.61703012505,Cygames,グランブルーファンタジー,15,
TVWatch.61703012538,Cygames,グランブルーファンタジー,15,
TVWatch.101703020455,Cygames,グランブルーファンタジー,15,
TVWatch.101703020700,Cygames,グランブルーファンタジー,15,
TVWatch.81703020700,Cygames,グランブルーファンタジー,15,
TVWatch.101703021025,Cygames,グランブルーファンタジー,15,
TVWatch.101703021025,Cygames,グランブルーファンタジー,15,
TVWatch.121703021150,Cygames,グランブルーファンタジー,15,
TVWatch.81703021155,Cygames,グランブルーファンタジー,15,
TVWatch.61703021300,Cygames,グランブルーファンタジー,15,
TVWatch.81703021345,Cygames,グランブルーファンタジー,15,
TVWatch.121703021350,Cygames,グランブルーファンタジー,15,
TVWatch.101703021404,Cygames,グランブルーファンタジー,15,
TVWatch.121703021350,Cygames,グランブルーファンタジー,15,
TVWatch.101703021555,Cygames,グランブルーファンタジー,15,
TVWatch.41703021550,Cygames,グランブルーファンタジー,15,
TVWatch.101703021555,Cygames,グランブルーファンタジー,15,
TVWatch.81703021650,Cygames,グランブルーファンタジー,15,
TVWatch.81703021650,Cygames,グランブルーファンタジー,15,
TVWatch.121703021953,Cygames,グランブルーファンタジー,15,
TVWatch.121703022154,Cygames,グランブルーファンタジー,15,
TVWatch.101703022310,Cygames,グランブルーファンタジー,15,
TVWatch.101703022315,Cygames,グランブルーファンタジー,15,
TVWatch.61703022300,Cygames,グランブルーファンタジー,15,
TVWatch.101703022315,Cygames,グランブルーファンタジー,15,
TVWatch.121703022300,Cygames,グランブルーファンタジー,15,
TVWatch.121703051254,Cygames,グランブルーファンタジー,15,
TVWatch.81703051300,Cygames,グランブルーファンタジー,15,
TVWatch.81703051500,Cygames,グランブルーファンタジー,15,
TVWatch.81703051500,Cygames,グランブルーファンタジー,15,
TVWatch.61703051700,Cygames,グランブルーファンタジー,15,
TVWatch.121703051830,Cygames,グランブルーファンタジー,30,
TVWatch.101703051857,Cygames,グランブルーファンタジー,15,
TVWatch.121703051830,Cygames,グランブルーファンタジー,15,
TVWatch.121703051830,Cygames,グランブルーファンタジー,15,
TVWatch.61703052054,Cygames,グランブルーファンタジー,15,
TVWatch.61703052154,Cygames,グランブルーファンタジー,15,
TVWatch.121703052154,Cygames,グランブルーファンタジー,15,
TVWatch.121703052154,Cygames,グランブルーファンタジー,15,
TVWatch.121703052330,Cygames,グランブルーファンタジー,15,
TVWatch.101703070700,Cygames,グランブルーファンタジー,15,
TVWatch.61703070800,Cygames,グランブルーファンタジー,15,
TVWatch.101703070800,Cygames,グランブルーファンタジー,15,
TVWatch.81703070800,Cygames,グランブルーファンタジー,15,
TVWatch.61703071005,Cygames,グランブルーファンタジー,15,
TVWatch.61703071025,Cygames,グランブルーファンタジー,15,
TVWatch.81703070950,Cygames,グランブルーファンタジー,15,
TVWatch.101703071025,Cygames,グランブルーファンタジー,15,
TVWatch.81703070950,Cygames,グランブルーファンタジー,15,
TVWatch.121703071150,Cygames,グランブルーファンタジー,15,
TVWatch.101703071200,Cygames,グランブルーファンタジー,15,
TVWatch.101703071230,Cygames,グランブルーファンタジー,15,
TVWatch.101703071404,Cygames,グランブルーファンタジー,15,
TVWatch.121703071350,Cygames,グランブルーファンタジー,15,
TVWatch.101703071404,Cygames,グランブルーファンタジー,15,
TVWatch.101703071404,Cygames,グランブルーファンタジー,15,
TVWatch.81703071345,Cygames,グランブルーファンタジー,15,
TVWatch.101703071555,Cygames,グランブルーファンタジー,15,
TVWatch.121703232358,Cygames,グランブルーファンタジー,15,
TVWatch.101703232315,Cygames,グランブルーファンタジー,15,
TVWatch.121703182355,Cygames,グランブルーファンタジー,30,
TVWatch.121703222358,Cygames,グランブルーファンタジー,15,
TVWatch.101703222330,Cygames,グランブルーファンタジー,15,
TVWatch.101703082415,Cygames,グランブルーファンタジー,15,
TVWatch.61703082458,Cygames,グランブルーファンタジー,15,
TVWatch.61703082458,Cygames,グランブルーファンタジー,15,
TVWatch.41703082529,Cygames,グランブルーファンタジー,15,
TVWatch.61703090525,Cygames,グランブルーファンタジー,15,
TVWatch.101703091025,Cygames,グランブルーファンタジー,15,
TVWatch.81703090950,Cygames,グランブルーファンタジー,15,
TVWatch.101703091025,Cygames,グランブルーファンタジー,15,
TVWatch.121703091150,Cygames,グランブルーファンタジー,15,
TVWatch.101703091404,Cygames,グランブルーファンタジー,15,
TVWatch.121703091350,Cygames,グランブルーファンタジー,15,
TVWatch.101703091555,Cygames,グランブルーファンタジー,15,
TVWatch.41703022359,Cygames,グランブルーファンタジー,15,
TVWatch.61703022513,Cygames,グランブルーファンタジー,15,
TVWatch.61703022513,Cygames,グランブルーファンタジー,15,
TVWatch.101703022530,Cygames,グランブルーファンタジー,15,
TVWatch.81703022735,Cygames,グランブルーファンタジー,15,
TVWatch.81703022735,Cygames,グランブルーファンタジー,15,
TVWatch.101703030700,Cygames,グランブルーファンタジー,15,
TVWatch.101703030800,Cygames,グランブルーファンタジー,15,
TVWatch.101703030800,Cygames,グランブルーファンタジー,15,
TVWatch.81703030800,Cygames,グランブルーファンタジー,15,
TVWatch.81703030950,Cygames,グランブルーファンタジー,15,
TVWatch.61703031025,Cygames,グランブルーファンタジー,15,
TVWatch.81703030950,Cygames,グランブルーファンタジー,15,
TVWatch.101703031025,Cygames,グランブルーファンタジー,15,
TVWatch.101703031025,Cygames,グランブルーファンタジー,15,
TVWatch.121703031150,Cygames,グランブルーファンタジー,15,
TVWatch.81703031155,Cygames,グランブルーファンタジー,15,
TVWatch.81703031155,Cygames,グランブルーファンタジー,15,
TVWatch.81703031155,Cygames,グランブルーファンタジー,15,
TVWatch.61703031300,Cygames,グランブルーファンタジー,15,
TVWatch.121703031350,Cygames,グランブルーファンタジー,15,
TVWatch.121703031350,Cygames,グランブルーファンタジー,15,
TVWatch.81703031345,Cygames,グランブルーファンタジー,15,
TVWatch.81703031345,Cygames,グランブルーファンタジー,15,
TVWatch.101703031550,Cygames,グランブルーファンタジー,15,
TVWatch.81703031957,Cygames,グランブルーファンタジー,15,
TVWatch.121703032248,Cygames,グランブルーファンタジー,15,
TVWatch.121703092224,Cygames,グランブルーファンタジー,15,
TVWatch.101703092315,Cygames,グランブルーファンタジー,15,
TVWatch.121703252355,Cygames,グランブルーファンタジー,30,
TVWatch.121703252355,Cygames,グランブルーファンタジー,15,
TVWatch.121703252355,Cygames,グランブルーファンタジー,15,
TVWatch.121703252355,Cygames,グランブルーファンタジー,15,
TVWatch.121703242358,Cygames,グランブルーファンタジー,15,
TVWatch.101703252435,Cygames,グランブルーファンタジー,15,
TVWatch.81703112620,Cygames,グランブルーファンタジー,15,
TVWatch.81703112720,Cygames,グランブルーファンタジー,15,
TVWatch.81703112720,Cygames,グランブルーファンタジー,15,
TVWatch.81703120415,Cygames,グランブルーファンタジー,15,
TVWatch.81703120600,Cygames,グランブルーファンタジー,15,
TVWatch.81703120600,Cygames,グランブルーファンタジー,15,
TVWatch.41703052455,Cygames,グランブルーファンタジー,15,
TVWatch.101703060455,Cygames,グランブルーファンタジー,15,
TVWatch.101703060455,Cygames,グランブルーファンタジー,15,
TVWatch.81703060700,Cygames,グランブルーファンタジー,15,
TVWatch.101703060800,Cygames,グランブルーファンタジー,15,
TVWatch.121703060800,Cygames,グランブルーファンタジー,15,
TVWatch.61703061005,Cygames,グランブルーファンタジー,15,
TVWatch.101703060955,Cygames,グランブルーファンタジー,15,
TVWatch.101703061200,Cygames,グランブルーファンタジー,15,
TVWatch.81703061155,Cygames,グランブルーファンタジー,15,
TVWatch.101703061230,Cygames,グランブルーファンタジー,15,
TVWatch.101703061345,Cygames,グランブルーファンタジー,15,
TVWatch.101703061404,Cygames,グランブルーファンタジー,15,
TVWatch.121703061350,Cygames,グランブルーファンタジー,15,
TVWatch.101703061500,Cygames,グランブルーファンタジー,15,
TVWatch.121703061350,Cygames,グランブルーファンタジー,15,
TVWatch.101703061500,Cygames,グランブルーファンタジー,15,
TVWatch.101703061650,Cygames,グランブルーファンタジー,15,
TVWatch.101703061650,Cygames,グランブルーファンタジー,15,
TVWatch.41703061550,Cygames,グランブルーファンタジー,15,
TVWatch.101703061900,Cygames,グランブルーファンタジー,15,
TVWatch.121703061855,Cygames,グランブルーファンタジー,15,
TVWatch.101703061900,Cygames,グランブルーファンタジー,15,
TVWatch.121703062300,Cygames,グランブルーファンタジー,15,
TVWatch.101703062315,Cygames,グランブルーファンタジー,15,
TVWatch.101703062315,Cygames,グランブルーファンタジー,15,
TVWatch.101703120550,Cygames,グランブルーファンタジー,15,
TVWatch.81703120630,Cygames,グランブルーファンタジー,15,
TVWatch.81703120825,Cygames,グランブルーファンタジー,15,
TVWatch.81703120830,Cygames,グランブルーファンタジー,15,
TVWatch.101703121000,Cygames,グランブルーファンタジー,15,
TVWatch.101703121000,Cygames,グランブルーファンタジー,15,
TVWatch.101703121000,Cygames,グランブルーファンタジー,15,
TVWatch.61703120954,Cygames,グランブルーファンタジー,15,
TVWatch.101703121155,Cygames,グランブルーファンタジー,15,
TVWatch.101703121155,Cygames,グランブルーファンタジー,15,
TVWatch.121703121155,Cygames,グランブルーファンタジー,15,
TVWatch.81703121500,Cygames,グランブルーファンタジー,15,
TVWatch.81703121500,Cygames,グランブルーファンタジー,15,
TVWatch.61703121700,Cygames,グランブルーファンタジー,15,
TVWatch.121703121830,Cygames,グランブルーファンタジー,15,
TVWatch.41703121800,Cygames,グランブルーファンタジー,15,
TVWatch.121703121830,Cygames,グランブルーファンタジー,30,
TVWatch.121703121830,Cygames,グランブルーファンタジー,15,
TVWatch.101703121830,Cygames,グランブルーファンタジー,15,
TVWatch.101703121830,Cygames,グランブルーファンタジー,15,
TVWatch.81703121900,Cygames,グランブルーファンタジー,15,
TVWatch.61703122204,Cygames,グランブルーファンタジー,15,
TVWatch.121703122154,Cygames,グランブルーファンタジー,15,
TVWatch.121703122154,Cygames,グランブルーファンタジー,15,
TVWatch.121703122254,Cygames,グランブルーファンタジー,15,
TVWatch.121703122254,Cygames,グランブルーファンタジー,15,
TVWatch.61703122304,Cygames,グランブルーファンタジー,15,
TVWatch.81703272330,Cygames,グランブルーファンタジー,15,
TVWatch.101703272315,Cygames,グランブルーファンタジー,15,
TVWatch.101703272315,Cygames,グランブルーファンタジー,15,
TVWatch.101703272415,Cygames,グランブルーファンタジー,15,
TVWatch.101703132524,Cygames,グランブルーファンタジー,15,
TVWatch.81703132535,Cygames,グランブルーファンタジー,15,
TVWatch.41703132529,Cygames,グランブルーファンタジー,15,
TVWatch.81703132535,Cygames,グランブルーファンタジー,15,
TVWatch.101703132530,Cygames,グランブルーファンタジー,15,
TVWatch.81703132625,Cygames,グランブルーファンタジー,15,
TVWatch.61703032450,Cygames,グランブルーファンタジー,15,
TVWatch.101703032450,Cygames,グランブルーファンタジー,15,
TVWatch.121703032553,Cygames,グランブルーファンタジー,15,
TVWatch.81703040415,Cygames,グランブルーファンタジー,15,
TVWatch.81703040415,Cygames,グランブルーファンタジー,15,
TVWatch.101703040600,Cygames,グランブルーファンタジー,15,
TVWatch.101703040600,Cygames,グランブルーファンタジー,15,
TVWatch.61703040530,Cygames,グランブルーファンタジー,15,
TVWatch.101703040600,Cygames,グランブルーファンタジー,15,
TVWatch.101703040600,Cygames,グランブルーファンタジー,15,
TVWatch.101703040600,Cygames,グランブルーファンタジー,15,
TVWatch.121703040730,Cygames,グランブルーファンタジー,15,
TVWatch.101703041000,Cygames,グランブルーファンタジー,15,
TVWatch.81703041200,Cygames,グランブルーファンタジー,15,
TVWatch.81703041200,Cygames,グランブルーファンタジー,15,
TVWatch.101703041200,Cygames,グランブルーファンタジー,15,
TVWatch.81703041200,Cygames,グランブルーファンタジー,15,
TVWatch.101703041200,Cygames,グランブルーファンタジー,15,
TVWatch.101703041200,Cygames,グランブルーファンタジー,15,
TVWatch.121703041430,Cygames,グランブルーファンタジー,15,
TVWatch.121703041500,Cygames,グランブルーファンタジー,15,
TVWatch.81703041505,Cygames,グランブルーファンタジー,15,
TVWatch.121703041500,Cygames,グランブルーファンタジー,15,
TVWatch.41703041700,Cygames,グランブルーファンタジー,15,
TVWatch.121703041800,Cygames,グランブルーファンタジー,15,
TVWatch.121703041800,Cygames,グランブルーファンタジー,15,
TVWatch.121703041800,Cygames,グランブルーファンタジー,15,
TVWatch.121703041800,Cygames,グランブルーファンタジー,15,
TVWatch.121703041800,Cygames,グランブルーファンタジー,15,
TVWatch.121703041800,Cygames,グランブルーファンタジー,15,
TVWatch.81703041830,Cygames,グランブルーファンタジー,15,
TVWatch.61703041855,Cygames,グランブルーファンタジー,15,
TVWatch.61703042054,Cygames,グランブルーファンタジー,15,
TVWatch.61703042100,Cygames,グランブルーファンタジー,15,
TVWatch.41703042154,Cygames,グランブルーファンタジー,15,
TVWatch.61703042154,Cygames,グランブルーファンタジー,15,
TVWatch.61703042324,Cygames,グランブルーファンタジー,15,
TVWatch.101703130455,Cygames,グランブルーファンタジー,15,
TVWatch.41703130550,Cygames,グランブルーファンタジー,15,
TVWatch.61703130525,Cygames,グランブルーファンタジー,15,
TVWatch.101703130455,Cygames,グランブルーファンタジー,15,
