SampleID,Product_id,Y_Category0,Y_Category1,Y_Category2,Y_Category3,Y_Category4,Y_Category5
750833,164,0,1,0,0,0,1
750834,164,0,0,0,1,1,0
750836,164,0,1,0,0,0,1
750837,164,0,1,0,0,0,1
750839,164,0,1,0,0,0,1
750840,164,1,0,0,0,0,1
750842,164,0,1,0,0,0,1
750843,164,0,1,0,0,0,1
750844,164,0,0,1,0,1,0
750847,164,0,1,0,0,0,1
750848,164,0,1,0,0,0,1
750850,164,0,1,0,0,0,1
750851,164,0,1,0,0,0,1
750852,164,0,1,0,0,0,1
750854,164,0,1,0,0,0,1
750856,164,0,1,0,0,0,1
750857,164,0,1,0,0,0,1
750858,164,0,1,0,0,0,1
750859,164,0,1,0,0,0,1
750860,164,0,0,1,0,1,0
750861,164,0,1,0,0,0,1
750863,164,0,1,0,0,0,1
750865,164,0,1,0,0,0,1
750866,164,0,1,0,0,0,1
750868,164,1,0,0,0,0,1
750869,164,0,0,0,1,1,0
750871,164,0,1,0,0,0,1
750872,164,0,1,0,0,0,1
750873,164,0,0,0,1,1,0
750874,164,0,1,0,0,0,1
750875,164,0,1,0,0,0,1
750877,164,0,1,0,0,0,1
750878,164,0,1,0,0,0,1
750880,164,0,1,0,0,0,1
750881,164,0,0,0,1,1,0
750882,164,0,1,0,0,0,1
750883,164,0,0,0,1,1,0
750885,164,0,1,0,0,0,1
750886,164,0,1,0,0,0,1
750889,164,0,0,1,0,1,0
750890,164,0,1,0,0,0,1
750892,164,0,1,0,0,0,1
750893,164,0,1,0,0,0,1
750898,164,0,1,0,0,0,1
750899,164,0,1,0,0,0,1
750901,164,0,1,0,0,0,1
750902,164,0,1,0,0,0,1
750903,164,0,1,0,0,0,1
750904,164,0,1,0,0,0,1
750905,164,0,0,0,1,1,0
750906,164,0,1,0,0,0,1
750907,164,0,1,0,0,0,1
750908,164,0,1,0,0,0,1
750909,164,0,1,0,0,0,1
750910,164,0,1,0,0,0,1
750911,164,0,1,0,0,0,1
750912,164,0,1,0,0,0,1
750915,164,0,1,0,0,0,1
750917,164,0,1,0,0,0,1
750918,164,0,0,0,1,1,0
750919,164,0,1,0,0,0,1
750920,164,0,1,0,0,0,1
750921,164,0,1,0,0,0,1
750923,164,0,0,0,1,1,0
750924,164,0,1,0,0,0,1
750925,164,0,1,0,0,0,1
750926,164,0,1,0,0,0,1
750927,164,0,1,0,0,0,1
750930,164,1,0,0,0,0,1
750933,164,0,1,0,0,0,1
750934,164,0,1,0,0,0,1
750935,164,0,1,0,0,0,1
750936,164,0,1,0,0,0,1
750938,164,0,1,0,0,0,1
750940,164,0,1,0,0,0,1
750942,164,0,0,1,0,1,0
750944,164,0,0,1,0,1,0
750947,164,0,1,0,0,0,1
750948,164,0,1,0,0,0,1
750951,164,0,1,0,0,0,1
750952,164,0,1,0,0,0,1
750953,164,0,1,0,0,0,1
750954,164,0,1,0,0,0,1
750955,164,0,0,1,0,1,0
750956,164,0,1,0,0,0,1
750957,164,0,0,0,1,1,0
750958,164,0,0,0,1,1,0
750960,164,0,1,0,0,0,1
750963,164,0,1,0,0,0,1
750964,164,0,0,0,1,1,0
750965,164,0,0,0,1,1,0
750966,164,0,1,0,0,0,1
750967,164,0,1,0,0,0,1
750968,164,0,0,0,1,1,0
750969,164,0,0,1,0,1,0
750971,164,0,1,0,0,0,1
750972,164,0,1,0,0,0,1
750973,164,0,1,0,0,0,1
750974,164,0,1,0,0,0,1
750975,164,1,0,0,0,0,1
750976,164,0,0,0,1,1,0
750978,164,0,1,0,0,0,1
750979,164,0,0,1,0,1,0
750980,164,0,1,0,0,0,1
750982,164,0,1,0,0,0,1
750984,164,0,0,0,1,1,0
750985,164,0,1,0,0,0,1
750986,164,0,1,0,0,0,1
750989,164,1,0,0,0,0,1
750990,164,0,1,0,0,0,1
750991,164,0,1,0,0,0,1
750992,164,0,1,0,0,0,1
750994,164,0,1,0,0,0,1
750995,164,0,1,0,0,0,1
750997,164,0,1,0,0,0,1
750998,164,0,1,0,0,0,1
751001,164,0,1,0,0,0,1
751002,164,0,1,0,0,0,1
751003,164,0,1,0,0,0,1
751004,164,0,1,0,0,0,1
751006,164,0,1,0,0,0,1
751008,164,0,1,0,0,0,1
751009,164,0,1,0,0,0,1
751011,164,0,0,0,1,1,0
751012,164,0,1,0,0,0,1
751013,164,0,1,0,0,0,1
751014,164,0,1,0,0,0,1
751015,164,0,0,0,1,1,0
751016,164,0,1,0,0,0,1
751019,164,0,1,0,0,0,1
751022,164,0,1,0,0,0,1
751023,164,0,1,0,0,0,1
751024,164,0,0,0,1,1,0
751029,164,0,1,0,0,0,1
751030,164,0,0,1,0,1,0
751033,164,0,1,0,0,0,1
751035,164,0,1,0,0,0,1
751036,164,0,1,0,0,0,1
751039,164,0,1,0,0,0,1
751042,164,1,0,0,0,0,1
751045,164,0,1,0,0,0,1
751046,164,0,1,0,0,0,1
751048,164,0,1,0,0,0,1
751049,164,0,1,0,0,0,1
751050,164,1,0,0,0,0,1
751051,164,0,0,0,1,1,0
751052,164,0,1,0,0,0,1
751053,164,0,1,0,0,0,1
751054,164,0,1,0,0,0,1
751055,164,0,1,0,0,0,1
751056,164,0,1,0,0,0,1
751057,164,0,1,0,0,0,1
751058,164,0,0,0,1,1,0
751059,164,0,1,0,0,0,1
751060,164,0,1,0,0,0,1
751062,164,0,1,0,0,0,1
751063,164,0,1,0,0,0,1
751066,164,0,1,0,0,0,1
751071,164,0,1,0,0,0,1
751072,164,0,1,0,0,0,1
751074,164,0,1,0,0,0,1
751075,164,1,0,0,0,0,1
751076,164,0,1,0,0,0,1
751077,164,0,1,0,0,0,1
751080,164,0,1,0,0,0,1
751081,164,0,1,0,0,0,1
751083,164,0,1,0,0,0,1
751088,164,0,1,0,0,0,1
751091,164,0,1,0,0,0,1
751092,164,0,0,1,0,1,0
751093,164,0,1,0,0,0,1
751094,164,0,1,0,0,0,1
751095,164,0,1,0,0,0,1
751098,164,0,1,0,0,0,1
751099,164,0,1,0,0,0,1
751101,164,0,0,0,1,1,0
751102,164,0,1,0,0,0,1
751103,164,0,1,0,0,0,1
751104,164,0,0,0,1,1,0
751105,164,0,1,0,0,0,1
751106,164,0,0,0,1,1,0
751107,164,0,1,0,0,0,1
751109,164,0,0,0,1,1,0
751110,164,0,0,1,0,1,0
751111,164,0,1,0,0,0,1
751112,164,0,1,0,0,0,1
751113,164,0,1,0,0,0,1
751114,164,0,0,0,1,1,0
751115,164,0,1,0,0,0,1
751117,164,0,1,0,0,0,1
751123,164,0,1,0,0,0,1
751124,164,0,1,0,0,0,1
751125,164,0,1,0,0,0,1
751126,164,0,1,0,0,0,1
751128,164,0,1,0,0,0,1
751129,164,0,1,0,0,0,1
751131,164,0,1,0,0,0,1
751133,164,0,1,0,0,0,1
751135,164,0,1,0,0,0,1
751136,164,0,1,0,0,0,1
751137,164,0,1,0,0,0,1
751138,164,0,1,0,0,0,1
751140,164,0,1,0,0,0,1
751141,164,0,1,0,0,0,1
751142,164,0,1,0,0,0,1
751148,164,0,1,0,0,0,1
751149,164,0,0,1,0,1,0
751152,164,0,1,0,0,0,1
751153,164,0,0,0,1,1,0
751154,164,0,1,0,0,0,1
751155,164,0,1,0,0,0,1
751156,164,0,1,0,0,0,1
751157,164,0,1,0,0,0,1
751159,164,0,1,0,0,0,1
751161,164,0,1,0,0,0,1
751163,164,0,1,0,0,0,1
751167,164,0,1,0,0,0,1
751168,164,0,1,0,0,0,1
751170,164,0,1,0,0,0,1
751171,164,0,0,1,0,1,0
751176,164,0,1,0,0,0,1
751177,164,0,0,0,1,1,0
751178,164,0,0,0,1,1,0
751179,164,0,1,0,0,0,1
751181,164,0,1,0,0,0,1
751183,164,0,0,0,1,1,0
751184,164,0,0,0,1,1,0
751185,164,0,0,1,0,1,0
751190,164,0,1,0,0,0,1
751191,164,0,1,0,0,0,1
751192,164,0,0,1,0,1,0
751193,164,0,1,0,0,0,1
751195,164,0,0,1,0,1,0
751196,164,0,1,0,0,0,1
751197,164,0,1,0,0,0,1
751201,164,0,1,0,0,0,1
751204,164,0,1,0,0,0,1
751205,164,0,1,0,0,0,1
751206,164,0,1,0,0,0,1
751210,164,0,1,0,0,0,1
751211,164,0,1,0,0,0,1
751214,164,0,1,0,0,0,1
751216,164,0,1,0,0,0,1
751219,164,0,0,1,0,1,0
751220,164,0,1,0,0,0,1
751221,164,0,1,0,0,0,1
751222,164,0,0,0,1,1,0
751223,164,0,1,0,0,0,1
751224,164,0,1,0,0,0,1
751226,164,1,0,0,0,0,1
751227,164,0,1,0,0,0,1
751228,164,0,1,0,0,0,1
751229,164,0,1,0,0,0,1
751230,164,0,1,0,0,0,1
751232,164,0,1,0,0,0,1
751233,164,0,1,0,0,0,1
751234,164,0,0,0,1,1,0
751235,164,0,1,0,0,0,1
751236,164,0,1,0,0,0,1
751237,164,0,1,0,0,0,1
751238,164,0,1,0,0,0,1
751240,164,0,0,0,1,1,0
751241,164,0,1,0,0,0,1
751242,164,0,0,0,1,1,0
751244,164,0,0,0,1,1,0
751246,164,0,1,0,0,0,1
751247,164,0,1,0,0,0,1
751249,164,0,0,0,1,1,0
751252,164,0,1,0,0,0,1
751253,164,0,1,0,0,0,1
751254,164,0,1,0,0,0,1
751255,164,0,0,1,0,1,0
751256,164,1,0,0,0,0,1
751257,164,0,1,0,0,0,1
751258,164,0,1,0,0,0,1
751259,164,0,1,0,0,0,1
751260,164,0,0,1,0,1,0
751261,164,0,1,0,0,0,1
751263,164,0,0,1,0,1,0
751264,164,0,0,0,1,1,0
751265,164,0,1,0,0,0,1
751266,164,0,1,0,0,0,1
751269,164,0,1,0,0,0,1
751270,164,0,0,1,0,1,0
751272,164,0,0,1,0,1,0
751275,164,0,1,0,0,0,1
751276,164,0,0,0,1,1,0
751277,164,0,1,0,0,0,1
751278,164,0,1,0,0,0,1
751281,164,0,1,0,0,0,1
751282,164,0,1,0,0,0,1
751283,164,0,1,0,0,0,1
751285,164,1,0,0,0,0,1
751287,164,0,1,0,0,0,1
751288,164,0,1,0,0,0,1
751289,164,0,0,0,1,1,0
751291,164,0,1,0,0,0,1
751292,164,0,1,0,0,0,1
751297,164,0,1,0,0,0,1
751298,164,0,1,0,0,0,1
751299,164,0,1,0,0,0,1
751300,164,0,1,0,0,0,1
751301,164,0,1,0,0,0,1
751302,164,0,1,0,0,0,1
751303,164,1,0,0,0,0,1
751308,164,0,0,1,0,1,0
751311,164,0,1,0,0,0,1
751312,164,0,1,0,0,0,1
751313,164,0,1,0,0,0,1
751315,164,0,1,0,0,0,1
751316,164,0,1,0,0,0,1
751320,164,0,1,0,0,0,1
751321,164,0,1,0,0,0,1
751322,164,0,0,0,1,1,0
751324,164,0,0,1,0,1,0
751325,164,0,1,0,0,0,1
751326,164,0,1,0,0,0,1
751327,164,0,0,1,0,1,0
751328,164,0,0,1,0,1,0
751329,164,1,0,0,0,0,1
751330,164,1,0,0,0,0,1
751331,164,0,1,0,0,0,1
751334,164,0,1,0,0,0,1
751335,164,0,1,0,0,0,1
751337,164,0,1,0,0,0,1
751340,164,0,0,0,1,1,0
751341,164,0,1,0,0,0,1
751347,164,0,1,0,0,0,1
751348,164,0,1,0,0,0,1
751349,164,1,0,0,0,0,1
751350,164,0,1,0,0,0,1
751351,164,1,0,0,0,0,1
751352,164,1,0,0,0,0,1
751353,164,0,1,0,0,0,1
751354,164,0,0,0,1,1,0
751355,164,0,1,0,0,0,1
751359,164,0,0,0,1,1,0
751361,164,0,0,0,1,1,0
751362,164,0,1,0,0,0,1
751366,164,0,1,0,0,0,1
751367,164,0,1,0,0,0,1
751368,164,0,1,0,0,0,1
751369,164,0,1,0,0,0,1
751370,164,0,0,0,1,1,0
751371,164,0,1,0,0,0,1
751372,164,0,1,0,0,0,1
751373,164,0,0,1,0,1,0
751375,164,0,1,0,0,0,1
751376,164,0,1,0,0,0,1
751377,164,0,1,0,0,0,1
751379,164,0,0,0,1,1,0
751380,164,1,0,0,0,0,1
751385,164,1,0,0,0,0,1
751386,164,0,0,0,1,1,0
751387,164,1,0,0,0,0,1
751388,164,0,1,0,0,0,1
751389,164,0,1,0,0,0,1
751390,164,0,1,0,0,0,1
751392,164,0,1,0,0,0,1
751394,164,0,1,0,0,0,1
751395,164,0,1,0,0,0,1
751396,164,0,1,0,0,0,1
751397,164,0,1,0,0,0,1
751399,164,0,1,0,0,0,1
751400,164,0,0,1,0,1,0
751402,164,0,1,0,0,0,1
751404,164,0,1,0,0,0,1
751405,164,0,1,0,0,0,1
751407,164,0,1,0,0,0,1
751408,164,0,1,0,0,0,1
751410,164,0,1,0,0,0,1
751411,164,0,1,0,0,0,1
751412,164,0,1,0,0,0,1
751413,164,1,0,0,0,0,1
751414,164,0,0,0,1,1,0
751415,164,0,1,0,0,0,1
751418,164,0,1,0,0,0,1
751420,164,0,0,0,1,1,0
751421,164,0,1,0,0,0,1
751422,164,0,1,0,0,0,1
751423,164,0,1,0,0,0,1
751424,164,0,1,0,0,0,1
751426,164,1,0,0,0,0,1
751427,164,0,0,0,1,1,0
751429,164,0,1,0,0,0,1
751430,164,0,1,0,0,0,1
751431,164,0,0,0,1,1,0
751433,164,0,1,0,0,0,1
751434,164,0,0,0,1,1,0
751437,164,0,1,0,0,0,1
751440,164,0,1,0,0,0,1
751442,164,0,1,0,0,0,1
751443,164,0,1,0,0,0,1
751445,164,0,1,0,0,0,1
751446,164,0,0,0,1,1,0
751447,164,0,0,0,1,1,0
751448,164,0,1,0,0,0,1
751449,164,0,1,0,0,0,1
751450,164,0,1,0,0,0,1
751451,164,0,0,1,0,1,0
751452,164,0,1,0,0,0,1
751453,164,0,0,1,0,1,0
751455,164,0,1,0,0,0,1
751456,164,0,1,0,0,0,1
751457,164,0,1,0,0,0,1
751459,164,0,1,0,0,0,1
751460,164,0,1,0,0,0,1
751461,164,0,1,0,0,0,1
751464,164,0,0,0,1,1,0
751466,164,0,1,0,0,0,1
751467,164,0,0,1,0,1,0
751469,164,0,1,0,0,0,1
751470,164,0,0,0,1,1,0
751472,164,0,0,0,1,1,0
751473,164,0,1,0,0,0,1
751475,164,0,1,0,0,0,1
751476,164,0,1,0,0,0,1
751478,164,0,0,1,0,1,0
751480,164,0,0,0,1,1,0
751481,164,0,1,0,0,0,1
751482,164,0,1,0,0,0,1
751483,164,1,0,0,0,0,1
751485,164,0,1,0,0,0,1
751490,164,1,0,0,0,0,1
751491,164,0,0,1,0,1,0
751492,164,0,0,0,1,1,0
751494,164,0,0,1,0,1,0
751495,164,0,0,0,1,1,0
751496,164,1,0,0,0,0,1
751497,164,0,0,0,1,1,0
751498,164,0,1,0,0,0,1
751501,164,0,1,0,0,0,1
751502,164,0,1,0,0,0,1
751504,164,0,1,0,0,0,1
751505,164,0,1,0,0,0,1
751506,164,0,1,0,0,0,1
751509,164,0,1,0,0,0,1
751512,164,0,0,0,1,1,0
751513,164,0,1,0,0,0,1
751516,164,0,1,0,0,0,1
751517,164,0,1,0,0,0,1
751519,164,0,1,0,0,0,1
751520,164,0,0,1,0,1,0
751522,164,1,0,0,0,0,1
751526,164,0,0,0,1,1,0
751527,164,0,1,0,0,0,1
751528,164,0,1,0,0,0,1
751529,164,0,1,0,0,0,1
751530,164,0,0,1,0,1,0
751531,164,0,0,0,1,1,0
751533,164,0,1,0,0,0,1
751534,164,0,1,0,0,0,1
751535,164,0,0,0,1,1,0
751536,164,0,1,0,0,0,1
751538,164,0,1,0,0,0,1
751539,164,0,1,0,0,0,1
751542,164,0,1,0,0,0,1
751545,164,0,1,0,0,0,1
751546,164,0,0,0,1,1,0
751547,164,0,1,0,0,0,1
751548,164,0,0,0,1,1,0
751550,164,0,1,0,0,0,1
751551,164,0,1,0,0,0,1
751552,164,0,1,0,0,0,1
751553,164,0,1,0,0,0,1
751554,164,0,0,0,1,1,0
751555,164,0,1,0,0,0,1
751556,164,0,1,0,0,0,1
751559,164,0,1,0,0,0,1
751560,164,0,1,0,0,0,1
751562,164,0,1,0,0,0,1
751564,164,0,1,0,0,0,1
751565,164,0,1,0,0,0,1
751566,164,1,0,0,0,0,1
751567,164,0,0,0,1,1,0
751568,164,0,1,0,0,0,1
751569,164,0,1,0,0,0,1
751571,164,0,0,1,0,1,0
751572,164,0,1,0,0,0,1
751573,164,0,0,0,1,1,0
751574,164,0,0,1,0,1,0
751575,164,0,0,0,1,1,0
751576,164,0,1,0,0,0,1
751577,164,0,1,0,0,0,1
751578,164,0,1,0,0,0,1
751579,164,0,1,0,0,0,1
751580,164,0,1,0,0,0,1
751581,164,0,0,0,1,1,0
751582,164,0,1,0,0,0,1
751583,164,0,1,0,0,0,1
751584,164,0,0,1,0,1,0
751585,164,0,1,0,0,0,1
751586,164,0,1,0,0,0,1
751588,164,0,1,0,0,0,1
751590,164,0,0,0,1,1,0
751592,164,0,1,0,0,0,1
751593,164,0,1,0,0,0,1
751594,164,0,0,0,1,1,0
751595,164,0,0,1,0,1,0
751596,164,0,0,1,0,1,0
751597,164,0,1,0,0,0,1
751599,164,0,0,1,0,1,0
751600,164,0,0,0,1,1,0
751601,164,0,0,1,0,1,0
751603,164,0,1,0,0,0,1
751604,164,0,1,0,0,0,1
751605,164,0,1,0,0,0,1
751609,164,0,1,0,0,0,1
751610,164,0,1,0,0,0,1
751613,164,0,0,0,1,1,0
751615,164,0,1,0,0,0,1
751616,164,0,1,0,0,0,1
751617,164,0,1,0,0,0,1
751619,164,0,0,0,1,1,0
751622,164,0,1,0,0,0,1
751624,164,0,0,0,1,1,0
751626,164,0,1,0,0,0,1
751627,164,0,1,0,0,0,1
751628,164,0,1,0,0,0,1
751630,164,0,0,1,0,1,0
751632,164,0,0,0,1,1,0
751633,164,0,1,0,0,0,1
751635,164,0,0,1,0,1,0
751636,164,0,1,0,0,0,1
751637,164,0,1,0,0,0,1
751638,164,0,1,0,0,0,1
751639,164,0,1,0,0,0,1
751641,164,0,1,0,0,0,1
751642,164,0,0,1,0,1,0
751643,164,0,1,0,0,0,1
751644,164,0,1,0,0,0,1
751645,164,0,1,0,0,0,1
751649,164,0,1,0,0,0,1
751650,164,1,0,0,0,0,1
751651,164,0,1,0,0,0,1
751652,164,0,1,0,0,0,1
751653,164,0,0,1,0,1,0
751654,164,1,0,0,0,0,1
751655,164,0,1,0,0,0,1
751657,164,0,0,0,1,1,0
751658,164,0,1,0,0,0,1
751659,164,0,1,0,0,0,1
751660,164,0,1,0,0,0,1
751661,164,0,0,0,1,1,0
751662,164,0,0,0,1,1,0
751663,164,1,0,0,0,0,1
751665,164,0,1,0,0,0,1
751666,164,0,0,1,0,1,0
751667,164,0,1,0,0,0,1
751668,164,0,1,0,0,0,1
751669,164,0,0,0,1,1,0
751670,164,0,1,0,0,0,1
751672,164,0,1,0,0,0,1
751673,164,0,1,0,0,0,1
751674,164,0,1,0,0,0,1
751675,164,0,0,0,1,1,0
751676,164,0,1,0,0,0,1
751677,164,1,0,0,0,0,1
751678,164,0,1,0,0,0,1
751680,164,0,0,0,1,1,0
751681,164,1,0,0,0,0,1
751682,164,0,0,1,0,1,0
751683,164,0,1,0,0,0,1
751685,164,0,1,0,0,0,1
751687,164,0,1,0,0,0,1
751688,164,0,1,0,0,0,1
751689,164,0,0,0,1,1,0
751690,164,0,1,0,0,0,1
751691,164,0,1,0,0,0,1
751692,164,0,1,0,0,0,1
751693,164,0,1,0,0,0,1
751695,164,0,0,1,0,1,0
751696,164,0,0,0,1,1,0
751697,164,0,1,0,0,0,1
751698,164,0,1,0,0,0,1
751699,164,1,0,0,0,0,1
751700,164,0,1,0,0,0,1
751701,164,0,0,1,0,1,0
751702,164,0,1,0,0,0,1
751703,164,0,0,0,1,1,0
751704,164,0,1,0,0,0,1
751705,164,0,1,0,0,0,1
751707,164,0,0,0,1,1,0
751708,164,0,0,1,0,1,0
751709,164,0,1,0,0,0,1
751710,164,1,0,0,0,0,1
751711,164,1,0,0,0,0,1
751712,164,0,1,0,0,0,1
751713,164,0,1,0,0,0,1
751714,164,0,1,0,0,0,1
751715,164,0,1,0,0,0,1
751717,164,0,1,0,0,0,1
751718,164,0,1,0,0,0,1
751719,164,0,1,0,0,0,1
751720,164,0,1,0,0,0,1
751721,164,0,1,0,0,0,1
751722,164,0,1,0,0,0,1
751723,164,0,1,0,0,0,1
751724,164,0,1,0,0,0,1
751726,164,0,1,0,0,0,1
751729,164,0,1,0,0,0,1
751730,164,0,1,0,0,0,1
751731,164,0,1,0,0,0,1
751734,164,0,1,0,0,0,1
751735,164,0,1,0,0,0,1
751740,164,0,1,0,0,0,1
751741,164,0,1,0,0,0,1
751742,164,0,1,0,0,0,1
751743,164,0,1,0,0,0,1
751744,164,0,1,0,0,0,1
751745,164,0,1,0,0,0,1
751746,164,0,1,0,0,0,1
751747,164,0,1,0,0,0,1
751749,164,0,1,0,0,0,1
751751,164,0,1,0,0,0,1
751752,164,0,0,0,1,1,0
751753,164,0,0,0,1,1,0
751754,164,0,1,0,0,0,1
751756,164,0,0,0,1,1,0
751757,164,0,1,0,0,0,1
751758,164,0,0,0,1,1,0
751759,164,0,1,0,0,0,1
751760,164,0,0,1,0,1,0
751764,164,0,1,0,0,0,1
751765,164,0,1,0,0,0,1
751766,164,0,0,0,1,1,0
751767,164,0,1,0,0,0,1
751771,164,0,1,0,0,0,1
751772,164,0,0,0,1,1,0
751773,164,0,1,0,0,0,1
751774,164,0,1,0,0,0,1
751775,164,0,1,0,0,0,1
751776,164,0,1,0,0,0,1
751777,164,0,1,0,0,0,1
751778,164,0,1,0,0,0,1
751780,164,0,0,0,1,1,0
751781,164,0,1,0,0,0,1
751783,164,0,0,0,1,1,0
751784,164,0,1,0,0,0,1
751785,164,0,1,0,0,0,1
751789,164,0,1,0,0,0,1
751790,164,0,0,1,0,1,0
751792,164,0,0,0,1,1,0
751793,164,0,1,0,0,0,1
751794,164,0,1,0,0,0,1
751795,164,0,1,0,0,0,1
751796,164,0,1,0,0,0,1
751797,164,0,1,0,0,0,1
751798,164,0,1,0,0,0,1
751799,164,0,1,0,0,0,1
751801,164,0,1,0,0,0,1
751803,164,0,0,0,1,1,0
751804,164,1,0,0,0,0,1
751805,164,0,1,0,0,0,1
751806,164,0,1,0,0,0,1
751807,164,0,1,0,0,0,1
751810,164,0,1,0,0,0,1
751811,164,0,1,0,0,0,1
751812,164,0,1,0,0,0,1
751813,164,0,1,0,0,0,1
751814,164,0,1,0,0,0,1
751815,164,0,1,0,0,0,1
751816,164,0,1,0,0,0,1
751817,164,0,1,0,0,0,1
751819,164,0,0,0,1,1,0
751820,164,0,0,0,1,1,0
751821,164,0,1,0,0,0,1
751822,164,0,1,0,0,0,1
751824,164,0,1,0,0,0,1
751825,164,0,1,0,0,0,1
751826,164,0,0,0,1,1,0
751827,164,0,1,0,0,0,1
751828,164,0,1,0,0,0,1
751829,164,0,0,0,1,1,0
751830,164,0,0,0,1,1,0
751831,164,0,1,0,0,0,1
751832,164,1,0,0,0,0,1
751835,164,0,1,0,0,0,1
751836,164,0,0,1,0,1,0
751837,164,0,1,0,0,0,1
751839,164,0,0,0,1,1,0
751840,164,0,1,0,0,0,1
751842,164,0,1,0,0,0,1
751843,164,0,1,0,0,0,1
751845,164,0,1,0,0,0,1
751846,164,0,0,0,1,1,0
751847,164,0,1,0,0,0,1
751849,164,0,0,0,1,1,0
751850,164,0,1,0,0,0,1
751851,164,0,1,0,0,0,1
751852,164,0,0,1,0,1,0
751853,164,0,0,1,0,1,0
751854,164,0,1,0,0,0,1
751856,164,1,0,0,0,0,1
751857,164,0,0,1,0,1,0
751858,164,0,1,0,0,0,1
751859,164,1,0,0,0,0,1
751860,164,0,1,0,0,0,1
751862,164,0,1,0,0,0,1
751864,164,1,0,0,0,0,1
751866,164,0,1,0,0,0,1
751867,164,0,1,0,0,0,1
751868,164,0,1,0,0,0,1
751869,164,0,0,1,0,1,0
751870,164,0,1,0,0,0,1
751872,164,0,1,0,0,0,1
751874,164,0,1,0,0,0,1
751878,164,0,1,0,0,0,1
751880,164,1,0,0,0,0,1
751883,164,0,1,0,0,0,1
751884,164,0,1,0,0,0,1
751885,164,0,1,0,0,0,1
751889,164,0,1,0,0,0,1
751890,164,1,0,0,0,0,1
751894,164,1,0,0,0,0,1
751896,164,0,0,1,0,1,0
751901,164,0,0,1,0,1,0
751902,164,0,1,0,0,0,1
751903,164,0,1,0,0,0,1
751904,164,1,0,0,0,0,1
751905,164,0,1,0,0,0,1
751906,164,0,1,0,0,0,1
751907,164,1,0,0,0,0,1
751908,164,0,1,0,0,0,1
751909,164,0,0,0,1,1,0
751910,164,0,1,0,0,0,1
751911,164,0,0,0,1,1,0
751912,164,0,1,0,0,0,1
751913,164,0,1,0,0,0,1
751914,164,0,1,0,0,0,1
751915,164,1,0,0,0,0,1
751916,164,0,1,0,0,0,1
751917,164,0,0,0,1,1,0
751918,164,0,1,0,0,0,1
751919,164,0,1,0,0,0,1
751920,164,0,0,0,1,1,0
751921,164,0,1,0,0,0,1
751922,164,0,0,1,0,1,0
751923,164,0,1,0,0,0,1
751924,164,0,1,0,0,0,1
751925,164,0,1,0,0,0,1
751927,164,0,1,0,0,0,1
751928,164,0,0,0,1,1,0
751929,164,0,1,0,0,0,1
751932,164,0,0,1,0,1,0
751933,164,0,1,0,0,0,1
751935,164,0,1,0,0,0,1
751936,164,0,0,0,1,1,0
751940,164,0,0,1,0,1,0
751941,164,0,1,0,0,0,1
751942,164,0,1,0,0,0,1
751943,164,0,1,0,0,0,1
751944,164,0,1,0,0,0,1
751945,164,1,0,0,0,0,1
751946,164,0,1,0,0,0,1
751947,164,0,0,0,1,1,0
751949,164,0,0,0,1,1,0
751951,164,0,1,0,0,0,1
751953,164,0,1,0,0,0,1
751955,164,0,0,0,1,1,0
751956,164,0,1,0,0,0,1
751959,164,0,0,1,0,1,0
751960,164,0,0,0,1,1,0
751961,164,0,0,1,0,1,0
751962,164,0,0,1,0,1,0
751973,164,0,0,0,1,1,0
751974,164,0,1,0,0,0,1
751975,164,0,0,0,1,1,0
751976,164,0,1,0,0,0,1
751977,164,0,1,0,0,0,1
751979,164,0,1,0,0,0,1
751982,164,0,1,0,0,0,1
751983,164,0,0,0,1,1,0
751985,164,0,1,0,0,0,1
751986,164,0,1,0,0,0,1
751987,164,0,0,0,1,1,0
751988,164,0,1,0,0,0,1
751990,164,0,1,0,0,0,1
751991,164,0,1,0,0,0,1
751993,164,0,1,0,0,0,1
751995,164,0,1,0,0,0,1
751999,164,0,1,0,0,0,1
752000,164,0,1,0,0,0,1
752001,164,0,1,0,0,0,1
752002,164,0,1,0,0,0,1
752003,164,0,1,0,0,0,1
752005,164,0,1,0,0,0,1
752006,164,0,0,1,0,1,0
752007,164,0,1,0,0,0,1
752009,164,0,1,0,0,0,1
752010,164,1,0,0,0,0,1
752011,164,0,0,0,1,1,0
752013,164,0,1,0,0,0,1
752015,164,0,1,0,0,0,1
752016,164,0,1,0,0,0,1
752017,164,0,1,0,0,0,1
752018,164,0,1,0,0,0,1
752019,164,0,1,0,0,0,1
752020,164,1,0,0,0,0,1
752022,164,1,0,0,0,0,1
752023,164,0,0,1,0,1,0
752024,164,0,1,0,0,0,1
752025,164,0,1,0,0,0,1
752027,164,0,0,0,1,1,0
752028,164,0,1,0,0,0,1
752031,164,0,0,0,1,1,0
752032,164,0,1,0,0,0,1
752034,164,0,0,0,1,1,0
752036,164,0,0,1,0,1,0
752037,164,0,1,0,0,0,1
752038,164,0,1,0,0,0,1
752039,164,1,0,0,0,0,1
752041,164,0,1,0,0,0,1
752043,164,0,1,0,0,0,1
752044,164,0,0,0,1,1,0
752045,164,0,1,0,0,0,1
752046,164,0,1,0,0,0,1
752048,164,0,1,0,0,0,1
752049,164,0,1,0,0,0,1
752052,164,0,1,0,0,0,1
